AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
1004595,8833,Efc Den Bosch:Balkweg,1/1/2024 11:15,1/1/2024 13:00,0,17,0,0,0,0,28,0,JUMBO\wesselthoonen,1/2/2024 8:06,11033,1/1/2024,VEGRDCDKW4,0,0,0
1004596,8833,Efc Den Bosch:Balkweg,1/1/2024 14:05,1/1/2024 14:57,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/2/2024 10:47,11036,1/1/2024,VEGRDCVERS,0,0,26
1005650,3406,Markt;Hapert,1/1/2024 8:22,1/1/2024 8:11,30,17,0,0,0,10,3,0,JUMBO\wesselthoonen,1/2/2024 8:44,11010,1/1/2024,VEGRDCVERS,0,0,0
1005651,5135,Leenderweg;Valkenswaard,1/1/2024 7:00,1/1/2024 6:57,0,16,0,1,0,0,2,0,JUMBO\wesselthoonen,1/2/2024 13:02,11010,1/1/2024,VEGRDCVERS,0,0,0
1005652,6537,Speelheuvelstraat;Someren,1/1/2024 7:00,1/1/2024 7:17,0,24,0,0,0,0,0,0,JUMBO\wesselthoonen,1/2/2024 8:45,11029,1/1/2024,VEGRDCVERS,0,0,0
1005653,4860,Past.Poellplein;Gemert,1/1/2024 7:00,1/1/2024 7:15,5,15,1,0,0,0,6,0,JUMBO\wesselthoonen,1/2/2024 8:45,11026,1/1/2024,VEGRDCVERS,0,0,0
1005654,4661,Azalealaan;Helmond,1/1/2024 8:02,1/1/2024 8:07,15,10,1,0,0,10,4,0,JUMBO\wesselthoonen,1/2/2024 8:45,11026,1/1/2024,VEGRDCVERS,0,0,0
1005655,6526,Lavendel:Cuijk,1/1/2024 7:30,1/1/2024 8:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/2/2024 8:42,11042,1/1/2024,VEGRDCVERS,0,0,0
1005656,3083,Stationsstraat;Deurne,1/1/2024 7:00,1/1/2024 6:40,6,14,1,0,0,1,2,0,JUMBO\wesselthoonen,1/2/2024 8:17,11008,1/1/2024,VEGRDCVERS,0,0,0
1005657,3685,Elsenhof;Bergeijk,1/1/2024 8:00,1/1/2024 8:18,0,20,7,0,0,10,8,0,JUMBO\wesselthoonen,1/2/2024 8:42,11013,1/1/2024,VEGRDCVERS,0,0,0
1005658,1028,Sportlaan;Bree,1/1/2024 9:22,1/1/2024 10:45,21,15,1,0,0,11,0,0,JUMBO\wesselthoonen,1/2/2024 7:54,11015,1/1/2024,VEGRDCVERS,0,0,0
1005660,4608,Drossaard;Uden,1/1/2024 7:30,1/1/2024 7:37,35,10,1,0,0,11,2,0,JUMBO\wesselthoonen,1/2/2024 8:45,11028,1/1/2024,VEGRDCVERS,0,0,0
1005661,4698,Oosterhof;Boxtel,1/1/2024 8:00,1/1/2024 8:05,15,23,1,0,0,20,6,0,JUMBO\wesselthoonen,1/2/2024 8:43,11017,1/1/2024,VEGRDCVERS,0,0,0
1005662,3588,de Smidse;Nuenen,1/1/2024 8:00,1/1/2024 8:35,80,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/2/2024 8:19,11015,1/1/2024,VEGRDCVERS,0,0,0
1005725,4614,Geldropseweg;Eindhoven,1/1/2024 9:48,1/1/2024 9:55,10,12,1,0,0,1,3,0,JUMBO\wesselthoonen,1/2/2024 8:41,11030,1/1/2024,VEGRDCVERS,0,0,0
1005726,3179,de Loop;Oirschot,1/1/2024 11:45,1/1/2024 11:24,20,26,1,0,0,0,6,0,JUMBO\wesselthoonen,1/2/2024 8:17,11009,1/1/2024,VEGRDCVERS,0,0,1
1005727,4897,Rooiseheide;Schijndel,1/1/2024 11:00,1/1/2024 11:23,90,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/2/2024 8:19,11040,1/1/2024,VEGRDCVERS,0,0,0
1005728,5117,Schoolstraat;Reusel,1/1/2024 9:30,,0,0,0,0,0,0,0,0,,,11011,1/1/2024,VEGRDCVERS,0,0,0
1005729,3172,Kastelenplein;Eindhoven,1/1/2024 11:31,1/1/2024 11:40,0,15,1,0,0,11,4,0,JUMBO\wesselthoonen,1/8/2024 7:47,11007,1/1/2024,VEGRDCVERS,0,0,0
1005730,5140,Plein;Vlijmen,1/1/2024 11:30,1/1/2024 12:55,40,12,1,0,0,11,2,0,JUMBO\wesselthoonen,1/2/2024 8:18,11032,1/1/2024,VEGRDCVERS,0,0,0
1005731,4754,Meester Gielenplein;Berghem,1/1/2024 11:15,1/1/2024 11:49,0,8,0,0,0,0,4,0,JUMBO\wesselthoonen,1/2/2024 8:18,11032,1/1/2024,VEGRDCVERS,0,0,0
1005785,4859,Belgiëplein;Eindhoven,1/1/2024 12:32,1/1/2024 12:39,0,9,0,0,0,2,5,0,JUMBO\wesselthoonen,1/8/2024 7:46,11007,1/1/2024,VEGRDCVERS,0,0,0
1005799,5146,Victoriapark;Eindhoven,1/1/2024 11:45,1/1/2024 12:10,0,25,1,0,0,10,4,0,JUMBO\wesselthoonen,1/2/2024 10:45,11041,1/1/2024,VEGRDCVERS,0,0,0
1005801,4699,Pagelaan;Eindhoven,1/1/2024 12:25,1/1/2024 12:45,25,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/2/2024 10:45,11041,1/1/2024,VEGRDCVERS,0,0,0
1005820,3402,Oostburgwal;Arnhem,1/1/2024 13:37,1/1/2024 13:45,15,4,1,0,0,1,0,0,JUMBO\wesselthoonen,1/2/2024 8:46,11022,1/1/2024,VEGRDCVERS,0,0,0
1005821,6421,Vierhoeksingel;Oss,1/1/2024 13:55,1/1/2024 13:47,115,10,1,0,0,0,2,0,JUMBO\wesselthoonen,1/2/2024 8:16,11025,1/1/2024,VEGRDCVERS,0,0,0
1005823,4702,Gerretsonplein;Eindhoven,1/1/2024 13:00,1/1/2024 12:35,65,1,0,0,0,0,2,0,JUMBO\wesselthoonen,1/2/2024 8:17,11023,1/1/2024,VEGRDCVERS,0,0,0
1005824,6417,Brink;Huissen,1/1/2024 13:53,1/1/2024 13:44,5,6,3,0,0,10,1,0,JUMBO\wesselthoonen,1/2/2024 8:47,11038,1/1/2024,VEGRDCVERS,0,0,0
1005825,6434,Elderveldplein;Arnhem,1/1/2024 12:56,1/1/2024 13:00,15,2,1,0,0,0,1,0,JUMBO\wesselthoonen,1/2/2024 8:16,11038,1/1/2024,VEGRDCVERS,0,0,0
1005827,4757,Op het Toneel;Arnhem,1/1/2024 7:00,1/1/2024 7:30,15,14,1,0,0,0,3,0,JUMBO\wesselthoonen,1/2/2024 8:43,11031,1/1/2024,VEGRDCVERS,0,0,0
1005828,6485,Burg. Verkuijlstraat;Boxmeer,1/1/2024 7:00,1/1/2024 7:35,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/2/2024 8:41,11006,1/1/2024,VEGRDCVERS,0,0,0
1005829,3769,Kiosk;Venray,1/1/2024 9:38,1/1/2024 8:50,30,7,1,0,0,10,2,0,JUMBO\wesselthoonen,1/2/2024 8:41,11006,1/1/2024,VEGRDCVERS,0,0,0
1005830,3451,Willibrorduslaan;Eersel,1/1/2024 8:17,1/1/2024 8:44,0,18,0,0,0,0,6,0,JUMBO\wesselthoonen,1/2/2024 8:42,11037,1/1/2024,VEGRDCVERS,0,0,0
1005831,5137,Stationsstraat;Veghel,1/1/2024 8:30,1/1/2024 8:45,0,14,2,0,0,0,8,0,JUMBO\wesselthoonen,1/2/2024 8:19,11020,1/1/2024,VEGRDCVERS,0,0,0
1005832,5141,Moleneindplein;Vught,1/1/2024 9:44,1/1/2024 10:15,21,12,0,0,0,13,0,0,JUMBO\wesselthoonen,1/2/2024 8:19,11020,1/1/2024,VEGRDCVERS,0,0,0
1005833,3537,Helftheuvelpassage;Den Bosch,1/1/2024 11:00,1/1/2024 11:00,40,10,0,0,0,1,13,0,JUMBO\wesselthoonen,1/2/2024 8:47,11019,1/1/2024,VEGRDCVERS,0,0,0
