AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
91000006,4717,Verlengde NoordkadeVeghel,4/1/2023 15:10,4/1/2023 14:30,100,5,0,0,0,0,1,0,JUMBO\MarcelVanLieshout,4/3/2023 8:53,16196,4/1/2023,VEGRDCDKW4,0,0,0
91000038,4611,BiarritzpleinEindhoven,4/1/2023 14:59,,0,0,0,0,0,0,0,0,,,16205,4/1/2023,VEGRDCDKW4,0,0,0
91000039,4859,BelgiëpleinEindhoven,4/1/2023 14:28,,0,0,0,0,0,0,0,0,,,16205,4/1/2023,VEGRDCDKW4,0,0,0
91000042,3755,VoltastraatMaastricht,4/1/2023 14:16,4/1/2023 15:25,35,10,1,0,0,11,3,0,JUMBO\MarcelVanLieshout,4/3/2023 9:07,16071,4/1/2023,VEGRDCVERS,0,0,0
91000077,4702,GerretsonpleinEindhoven,4/1/2023 15:40,4/1/2023 15:10,0,10,0,0,0,0,2,0,JUMBO\MarcelVanLieshout,4/3/2023 9:09,16063,4/1/2023,VEGRDCVERS,0,0,0
91000078,3596,KampsingelZevenaar,4/1/2023 17:30,4/1/2023 19:00,0,0,0,0,0,0,0,0,JUMBO\MarcelVanLieshout,4/3/2023 9:00,16170,4/1/2023,VEGRDCVERS,0,0,0
91000091,5146,VictoriaparkEindhoven,4/1/2023 16:45,4/1/2023 15:50,30,11,1,0,0,10,1,0,JUMBO\MarcelVanLieshout,4/3/2023 9:09,16063,4/1/2023,VEGRDCVERS,0,0,0
91000092,4914,PleintjesVeldhoven,4/1/2023 16:38,4/1/2023 16:50,30,16,1,0,0,11,5,0,JUMBO\MarcelVanLieshout,4/3/2023 9:04,16182,4/1/2023,VEGRDCVERS,0,0,0
91000093,4718,SpoorsingelHeerlen,4/1/2023 17:45,4/1/2023 18:24,56,8,0,0,0,0,3,0,JUMBO\MarcelVanLieshout,4/3/2023 8:57,16151,4/1/2023,VEGRDCVERS,0,0,0
91000094,4891,RoersingelpassageRoermond,4/1/2023 18:01,4/1/2023 17:54,60,11,3,0,0,1,3,0,JUMBO\MarcelVanLieshout,4/3/2023 9:04,16174,4/1/2023,VEGRDCVERS,0,0,0
91000095,3616,RosendaalsewegArnhem,4/1/2023 18:33,4/1/2023 17:50,20,12,6,0,0,6,3,0,JUMBO\wesselthoonen,4/3/2023 13:51,16228,4/1/2023,VEGRDCVERS,0,0,0
91000096,4604,RaadhuispleinStein,4/1/2023 18:22,4/1/2023 18:05,30,20,1,0,0,11,3,0,JUMBO\MarcelVanLieshout,4/3/2023 8:58,16139,4/1/2023,VEGRDCVERS,0,0,0
91000097,7121,Burgemeester HobusstraatNederweert,4/1/2023 17:30,4/1/2023 17:30,35,16,0,0,0,0,5,0,JUMBO\MarcelVanLieshout,4/3/2023 9:03,16176,4/1/2023,VEGRDCVERS,0,0,0
91000098,3553,BeemdhofHeteren,4/1/2023 17:13,4/1/2023 17:10,20,12,0,0,0,10,3,0,JUMBO\MarcelVanLieshout,4/3/2023 9:00,16144,4/1/2023,VEGRDCVERS,0,0,0
