AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
184001203,3126,Nederlandplein;Eindhoven,7/3/2023 11:39,7/3/2023 12:08,6,10,2,0,0,10,6,0,JUMBO\teunvlassak,7/3/2023 19:03,11092,7/3/2023,VEGRDCVERS,0,0,0
184001204,5951,Kardinaal de Jongstraat;Oss,7/3/2023 11:55,7/3/2023 12:10,0,12,0,0,0,0,0,0,JUMBO\teunvlassak,7/3/2023 18:51,11138,7/3/2023,VEGRDCVERS,0,0,0
184001205,3076,Malvert;Nijmegen,7/3/2023 12:57,7/3/2023 13:15,31,9,1,0,0,1,7,0,JUMBO\teunvlassak,7/3/2023 18:51,11138,7/3/2023,VEGRDCVERS,0,0,0
184001206,5141,Moleneindplein;Vught,7/3/2023 11:49,7/3/2023 12:03,30,16,0,0,0,0,7,0,JUMBO\teunvlassak,7/3/2023 19:01,11148,7/3/2023,VEGRDCVERS,0,0,0
184001207,8020,Visstraat;Den Bosch,7/3/2023 11:50,7/3/2023 11:31,5,11,6,0,0,6,4,0,JUMBO\teunvlassak,7/3/2023 19:05,11124,7/3/2023,VEGRDCVERS,0,0,0
184001216,3179,de Loop;Oirschot,7/3/2023 12:05,7/3/2023 12:12,0,0,0,0,0,0,0,0,JUMBO\MarcelVanLieshout,7/4/2023 9:24,11199,7/3/2023,VEGRDCVERS,0,0,0
184001218,3676,Smits van Oyenlaan;Maarheeze,7/3/2023 13:00,7/3/2023 13:12,10,17,5,0,0,0,7,0,JUMBO\teunvlassak,7/3/2023 18:51,11199,7/3/2023,VEGRDCVERS,0,0,0
184001220,3130,Mozartlaan;Doorwerth,7/3/2023 12:41,7/3/2023 13:15,26,16,1,0,0,7,6,0,JUMBO\teunvlassak,7/3/2023 18:56,11166,7/3/2023,VEGRDCVERS,0,0,0
184001222,4665,Demeent;Groesbeek,7/3/2023 12:58,7/3/2023 13:45,31,20,0,0,0,12,4,0,JUMBO\teunvlassak,7/3/2023 18:52,11061,7/3/2023,VEGRDCVERS,0,0,0
184001224,3133,Sint Jacobslaan;Nijmegen,7/3/2023 12:18,7/3/2023 12:20,30,16,1,0,0,0,8,0,JUMBO\MarcelVanLieshout,7/4/2023 9:30,11143,7/3/2023,VEGRDCVERS,0,0,0
184001239,3099,Leuvensbroek;Nijmegen,7/3/2023 13:00,7/3/2023 14:30,31,20,2,0,0,11,8,0,JUMBO\teunvlassak,7/3/2023 20:38,11201,7/3/2023,VEGRDCVERS,0,0,0
184001241,4728,Gindrapassage;Bladel,7/3/2023 12:48,7/3/2023 13:15,15,16,0,0,0,0,7,0,JUMBO\MarcelVanLieshout,7/5/2023 8:56,11157,7/3/2023,VEGRDCVERS,0,0,0
184001243,1010,Koolmijnlaan;Heusden-Zolder,7/3/2023 13:09,7/3/2023 13:35,40,10,1,0,0,10,0,0,JUMBO\teunvlassak,7/3/2023 21:12,11049,7/3/2023,VEGRDCVERS,0,0,0
