AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
121000503,8833,Efc Den Bosch:Balkweg,5/1/2023 5:45,5/1/2023 6:45,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,5/1/2023 15:13,11203,5/1/2023,VEGRDCDKW4,0,0,26
121000554,8833,Efc Den Bosch:Balkweg,5/1/2023 9:25,5/1/2023 10:20,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,5/1/2023 15:14,11193,5/1/2023,VEGRDCDKW6,0,0,348
121000654,8833,Efc Den Bosch:Balkweg,5/1/2023 4:45,5/1/2023 4:30,0,105,0,0,0,240,0,0,JUMBO\wesselthoonen,5/1/2023 7:53,11041,5/1/2023,VEGRDCVERS,0,0,0
121000655,8890,Balkweg; Efc Kantine,5/1/2023 4:30,5/1/2023 4:30,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,5/1/2023 7:53,11041,5/1/2023,VEGRDCVERS,0,0,0
121000954,3416,Julianaplein;Zetten,5/1/2023 7:19,5/1/2023 7:00,26,14,1,0,0,11,4,0,JUMBO\MarcelVanLieshout,5/2/2023 6:48,11056,5/1/2023,VEGRDCVERS,0,0,0
121000955,7092,Vossenerlaan;Blerick,5/1/2023 7:00,5/1/2023 7:10,55,13,1,0,0,11,7,0,JUMBO\wesselthoonen,5/1/2023 15:19,11150,5/1/2023,VEGRDCVERS,0,0,0
121000956,5748,Diderna;Dieren,5/1/2023 8:30,5/1/2023 8:45,25,23,1,0,0,10,5,0,JUMBO\wesselthoonen,5/1/2023 15:23,11054,5/1/2023,VEGRDCVERS,0,0,0
121000957,4698,Oosterhof;Boxtel,5/1/2023 6:14,5/1/2023 6:14,40,17,0,0,0,10,4,0,JUMBO\MarcelVanLieshout,5/2/2023 6:53,11017,5/1/2023,VEGRDCVERS,0,0,0
121000997,4828,Europalaan;Winterswijk,5/1/2023 7:00,5/1/2023 7:00,21,30,1,0,0,12,6,0,JUMBO\wesselthoonen,5/1/2023 15:19,11133,5/1/2023,VEGRDCVERS,1,0,0
121001000,1045,Vaartstraa;Balen,5/1/2023 10:35,5/1/2023 10:20,40,17,1,0,0,11,0,0,JUMBO\wesselthoonen,5/1/2023 15:06,11006,5/1/2023,VEGRDCVERS,0,0,0
121001069,5135,Leenderweg;Valkenswaard,5/1/2023 7:15,5/1/2023 7:05,50,17,1,0,0,1,4,0,JUMBO\MarcelVanLieshout,5/2/2023 6:49,11106,5/1/2023,VEGRDCVERS,0,0,0
121001070,4834,Rembrandtplein;Nieuw Bergen,5/1/2023 6:30,5/1/2023 7:10,31,19,1,0,0,11,7,0,JUMBO\wesselthoonen,5/1/2023 15:26,11094,5/1/2023,VEGRDCVERS,0,0,0
121001071,4884,Markt;Oirsbeek,5/1/2023 8:16,5/1/2023 8:15,26,20,1,0,0,12,6,0,JUMBO\wesselthoonen,5/1/2023 15:22,11074,5/1/2023,VEGRDCVERS,0,0,0
121001072,3171,Verbrughweg;Lienden,5/1/2023 6:54,5/1/2023 7:15,15,26,1,0,0,31,11,0,JUMBO\wesselthoonen,5/1/2023 15:29,11009,5/1/2023,VEGRDCVERS,0,0,0
121001130,5137,Stationsstraat;Veghel,5/1/2023 10:04,5/1/2023 9:45,0,2,0,0,0,0,0,0,JUMBO\wesselthoonen,5/1/2023 15:14,11128,5/1/2023,VEGRDCDKW6,0,0,0
121001131,6536,Horsterweg;Sevenum,5/1/2023 8:13,5/1/2023 8:08,36,14,0,0,0,10,3,0,JUMBO\wesselthoonen,5/1/2023 15:14,11128,5/1/2023,VEGRDCDKW6,0,0,0
121002120,6471,Bergstraat;Zelhem,5/1/2023 8:40,5/1/2023 8:23,1,12,5,1,0,8,5,0,JUMBO\MarcelVanLieshout,5/2/2023 6:43,11044,5/1/2023,VEGRDCVERS,0,0,0
121002121,6533,Malbergsingel;Maastricht,5/1/2023 7:30,5/1/2023 7:15,46,16,0,0,0,10,4,0,JUMBO\MarcelVanLieshout,5/2/2023 6:41,11068,5/1/2023,VEGRDCVERS,0,0,0
121003404,8833,Efc Den Bosch:Balkweg,5/1/2023 5:41,5/1/2023 6:55,0,145,0,0,0,0,0,0,JUMBO\MarcelVanLieshout,5/2/2023 6:55,11181,5/1/2023,VEGRDCVERS,0,0,0
121003405,3480,Brusselsepoort;Maastricht,5/1/2023 7:15,5/1/2023 7:10,25,17,0,0,0,11,8,0,JUMBO\wesselthoonen,5/1/2023 15:28,11066,5/1/2023,VEGRDCVERS,0,0,0
