AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
282000011,3422,Vivaldipassage;Landgraaf,10/9/2023 17:10,10/9/2023 16:08,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,10/10/2023 6:56,11609,10/9/2023,VEGRDCDKW4,0,0,0
282000025,3755,Voltastraat;Maastricht,10/9/2023 18:00,10/9/2023 16:53,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,10/10/2023 6:56,11609,10/9/2023,VEGRDCDKW4,0,0,0
282000026,5033,Zuiderpoort;Echt,10/9/2023 16:15,10/9/2023 15:12,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,10/10/2023 6:56,11609,10/9/2023,VEGRDCDKW4,0,0,0
282000044,3451,Willibrorduslaan;Eersel,10/9/2023 13:35,10/9/2023 13:55,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,10/10/2023 13:37,11605,10/9/2023,VEGRDCDKW4,0,0,0
282000048,6536,Horsterweg;Sevenum,10/9/2023 14:40,10/9/2023 15:20,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 18:40,11608,10/9/2023,VEGRDCDKW4,0,0,0
282000067,5140,Plein;Vlijmen,10/9/2023 12:15,10/9/2023 11:58,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 16:47,11510,10/9/2023,VEGRDCDKW6,0,0,0
282000068,3537,Helftheuvelpassage;Den Bosch,10/9/2023 12:45,10/9/2023 12:30,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 16:48,11510,10/9/2023,VEGRDCDKW6,0,0,0
282000069,3555,Pettelaarseweg;Den Bosch,10/9/2023 13:30,10/9/2023 13:02,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 16:47,11510,10/9/2023,VEGRDCDKW6,0,0,0
282000070,3114,Sint Jorisplein;Schijndel,10/9/2023 14:10,10/9/2023 13:35,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 16:47,11510,10/9/2023,VEGRDCDKW6,0,0,0
282000074,3553,Beemdhof;Heteren,10/9/2023 12:45,10/9/2023 12:30,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 16:48,11511,10/9/2023,VEGRDCDKW6,0,0,0
282000075,4645,Ijsselstraat;Velp,10/9/2023 13:55,10/9/2023 13:45,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 16:48,11511,10/9/2023,VEGRDCDKW6,0,0,0
282000082,4831,Dr.C.Lelyweg;Arnhem,10/9/2023 13:30,10/9/2023 13:10,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,10/9/2023 16:48,11511,10/9/2023,VEGRDCDKW6,0,0,0
282000271,3772,Broeklanden;Westervoort,10/9/2023 17:23,10/9/2023 17:23,35,14,0,0,0,11,7,0,JUMBO\wesselthoonen,10/10/2023 7:00,11044,10/9/2023,VEGRDCVERS,0,1,0
282000272,4909,Muziekplein;Uden,10/9/2023 16:02,10/9/2023 16:00,0,17,35,0,0,21,8,0,JUMBO\wesselthoonen,10/10/2023 11:02,11170,10/9/2023,VEGRDCVERS,0,0,0
