AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
191001738,6533,Malbergsingel;Maastricht,7/10/2023 7:30,7/10/2023 7:26,36,14,0,0,0,11,5,0,JUMBO\wesselthoonen,7/10/2023 11:43,11068,7/10/2023,VEGRDCVERS,0,0,0
191001739,3171,Verbrughweg;Lienden,7/10/2023 6:54,7/10/2023 6:50,0,8,1,0,0,1,14,0,JUMBO\wesselthoonen,7/10/2023 11:50,11009,7/10/2023,VEGRDCVERS,0,0,0
191001740,6485,Burg. Verkuijlstraat;Boxmeer,7/10/2023 6:43,7/10/2023 6:52,51,19,0,0,0,10,6,0,JUMBO\wesselthoonen,7/10/2023 11:50,11088,7/10/2023,VEGRDCVERS,0,0,0
191001741,6487,Adm de Ruyterstraat;Aalten,7/10/2023 7:00,7/10/2023 7:15,20,20,1,0,0,1,5,0,JUMBO\wesselthoonen,7/10/2023 11:42,11052,7/10/2023,VEGRDCVERS,0,0,0
191001742,4834,Rembrandtplein;Nieuw Bergen,7/10/2023 6:30,7/10/2023 6:30,30,21,1,0,0,10,9,0,JUMBO\wesselthoonen,7/10/2023 11:49,11094,7/10/2023,VEGRDCVERS,0,0,0
191001743,3480,Brusselsepoort;Maastricht,7/10/2023 7:15,7/10/2023 7:00,0,22,1,0,0,10,14,0,JUMBO\wesselthoonen,7/10/2023 11:46,11066,7/10/2023,VEGRDCVERS,0,0,0
191001744,3487,Kerkstraat;Panningen,7/10/2023 6:15,7/10/2023 6:15,31,21,6,0,0,10,8,0,JUMBO\wesselthoonen,7/10/2023 11:51,11086,7/10/2023,VEGRDCVERS,0,0,0
191001745,7092,Vossenerlaan;Blerick,7/10/2023 7:00,7/10/2023 7:32,35,21,1,0,0,11,10,0,JUMBO\wesselthoonen,7/10/2023 13:42,11150,7/10/2023,VEGRDCVERS,0,12,0
191001746,5747,Den Koem;Groenlo,7/10/2023 7:40,7/10/2023 8:15,0,33,1,0,0,2,9,0,JUMBO\wesselthoonen,7/10/2023 13:45,11050,7/10/2023,VEGRDCVERS,0,0,0
191001747,4846,Rijksweg;Cadier en Keer,7/10/2023 7:45,7/10/2023 7:20,25,14,0,0,0,10,0,0,JUMBO\wesselthoonen,7/10/2023 11:48,11126,7/10/2023,VEGRDCVERS,0,0,0
191001748,3147,Middelgraaf;Ulft,7/10/2023 8:30,7/10/2023 8:20,0,45,3,0,0,0,0,0,JUMBO\wesselthoonen,7/10/2023 11:43,11135,7/10/2023,VEGRDCVERS,0,0,0
191001749,4935,Kennedylaan;Doetinchem,7/10/2023 7:15,7/10/2023 7:15,20,17,1,0,0,10,7,0,JUMBO\wesselthoonen,7/10/2023 11:48,11156,7/10/2023,VEGRDCVERS,0,0,0
191001750,3113,Portbeemden; Eygelshoven,7/10/2023 7:30,7/10/2023 7:40,25,14,1,0,0,10,6,0,JUMBO\wesselthoonen,7/10/2023 11:42,11152,7/10/2023,VEGRDCVERS,0,0,0
191001751,3600,Kapelweg;Born,7/10/2023 7:05,7/10/2023 7:10,26,24,1,0,0,18,9,0,JUMBO\wesselthoonen,7/10/2023 11:47,11060,7/10/2023,VEGRDCVERS,0,0,0
191001752,4698,Oosterhof;Boxtel,7/10/2023 6:14,7/10/2023 6:14,30,19,1,0,0,0,6,0,JUMBO\wesselthoonen,7/10/2023 13:44,11017,7/10/2023,VEGRDCVERS,0,0,0
191001753,3188,Wieënpassage;Venlo,7/10/2023 7:00,7/10/2023 6:45,25,15,1,0,0,0,6,0,JUMBO\wesselthoonen,7/10/2023 11:50,11084,7/10/2023,VEGRDCVERS,0,0,0
191001754,6471,Bergstraat;Zelhem,7/10/2023 7:15,7/10/2023 7:15,10,23,0,0,0,1,7,0,JUMBO\wesselthoonen,7/10/2023 13:42,11044,7/10/2023,VEGRDCVERS,0,0,0
191001755,4891,Roersingelpassage;Roermond,7/10/2023 7:15,7/10/2023 6:45,10,13,3,0,0,11,5,0,JUMBO\wesselthoonen,7/10/2023 11:51,11195,7/10/2023,VEGRDCVERS,0,0,0
191001756,4884,Markt;Oirsbeek,7/10/2023 8:16,7/10/2023 8:30,36,14,1,0,0,0,5,0,JUMBO\wesselthoonen,7/10/2023 13:46,11074,7/10/2023,VEGRDCVERS,0,0,0
191001757,3537,Helftheuvelpassage;Den Bosch,7/10/2023 6:40,7/10/2023 7:02,25,17,1,0,0,1,7,0,JUMBO\wesselthoonen,7/10/2023 11:51,11011,7/10/2023,VEGRDCVERS,0,0,0
191001758,3406,Markt;Hapert,7/10/2023 7:15,7/10/2023 7:15,41,7,1,0,0,10,4,0,JUMBO\wesselthoonen,7/10/2023 11:45,11103,7/10/2023,VEGRDCVERS,0,0,0
191001759,6386,Roserije;Maastricht,7/10/2023 8:55,7/10/2023 9:05,45,15,1,0,0,10,8,0,JUMBO\wesselthoonen,7/10/2023 13:41,11070,7/10/2023,VEGRDCVERS,0,0,0
191001760,3685,Elsenhof;Bergeijk,7/10/2023 7:19,7/10/2023 7:25,30,15,12,0,0,10,8,0,JUMBO\wesselthoonen,7/10/2023 11:46,11137,7/10/2023,VEGRDCVERS,0,0,0
191001761,4607,Beekstraat;Meerssen,7/10/2023 8:30,7/10/2023 8:35,11,12,1,0,0,10,5,0,JUMBO\wesselthoonen,7/10/2023 13:45,11072,7/10/2023,VEGRDCVERS,0,0,0
191001762,3599,Capucijnerplein;Budel,7/10/2023 7:14,7/10/2023 7:30,0,24,8,0,0,0,11,0,JUMBO\wesselthoonen,7/10/2023 11:46,11076,7/10/2023,VEGRDCVERS,0,0,0
191001763,4874,Laag Mosae Forum;Maastricht,7/10/2023 8:09,7/10/2023 8:20,25,17,13,0,0,10,7,0,JUMBO\wesselthoonen,7/10/2023 13:45,11064,7/10/2023,VEGRDCVERS,0,0,0
191001764,3435,Thorbeckeplein;Beuningen,7/10/2023 7:25,7/10/2023 7:25,41,13,1,0,0,10,5,0,JUMBO\wesselthoonen,7/10/2023 11:45,11029,7/10/2023,VEGRDCVERS,3,0,0
191001765,4860,Past.Poellplein;Gemert,7/10/2023 6:36,7/10/2023 6:40,35,25,1,0,0,21,5,0,JUMBO\wesselthoonen,7/10/2023 11:49,11098,7/10/2023,VEGRDCVERS,0,0,0
191001766,4757,Op het Toneel;Arnhem,7/10/2023 7:00,7/10/2023 7:00,66,20,1,0,0,11,6,0,JUMBO\wesselthoonen,7/10/2023 11:53,11123,7/10/2023,VEGRDCVERS,0,0,0
191001767,5135,Leenderweg;Valkenswaard,7/10/2023 7:15,7/10/2023 7:10,30,17,2,0,0,1,9,0,JUMBO\wesselthoonen,7/10/2023 11:52,11106,7/10/2023,VEGRDCVERS,0,0,0
191001768,3763,Dempseystraat;Sittard,7/10/2023 7:37,7/10/2023 7:39,23,14,3,0,0,7,6,0,JUMBO\wesselthoonen,7/10/2023 11:41,11058,7/10/2023,VEGRDCVERS,0,0,0
191001769,4942,Fenikshof; Nijmegen,7/10/2023 7:21,,0,0,0,0,0,0,0,0,,,11026,7/10/2023,VEGRDCVERS,0,0,0
191001770,3455,Europaplein;Elst,7/10/2023 7:00,7/10/2023 7:10,55,13,0,0,0,11,6,0,JUMBO\wesselthoonen,7/10/2023 11:46,11038,7/10/2023,VEGRDCVERS,0,0,0
191001771,3462,Dorpsstraat;Heel,7/10/2023 8:00,7/10/2023 8:03,21,19,1,0,0,8,6,0,JUMBO\wesselthoonen,7/10/2023 11:49,11079,7/10/2023,VEGRDCVERS,0,0,0
191001772,5748,Diderna;Dieren,7/10/2023 8:30,7/10/2023 8:20,30,22,0,0,0,11,6,0,JUMBO\wesselthoonen,7/10/2023 11:42,11054,7/10/2023,VEGRDCVERS,0,0,0
191001773,3475,van Heijdenstraat;Lichtenvoorde,7/10/2023 7:30,7/10/2023 7:40,20,21,1,0,0,10,6,0,JUMBO\wesselthoonen,7/10/2023 13:40,11154,7/10/2023,VEGRDCVERS,0,0,0
191001774,3416,Julianaplein;Zetten,7/10/2023 7:19,7/10/2023 7:35,30,16,1,0,0,10,6,0,JUMBO\wesselthoonen,7/10/2023 13:39,11056,7/10/2023,VEGRDCVERS,0,0,0
191001775,3454,Basilica;Elst,7/10/2023 7:45,7/10/2023 7:55,30,19,1,0,0,10,6,0,JUMBO\wesselthoonen,7/10/2023 13:43,11035,7/10/2023,VEGRDCVERS,0,0,0
191001776,7008,Boschdijk;Eindhoven,7/10/2023 7:15,7/10/2023 7:20,50,9,1,0,0,11,3,0,JUMBO\wesselthoonen,7/10/2023 11:52,11109,7/10/2023,VEGRDCVERS,0,0,0
191001777,7066,Coevering;Geldrop,7/10/2023 7:40,7/10/2023 7:30,45,15,1,0,0,10,6,0,JUMBO\wesselthoonen,7/10/2023 11:52,11142,7/10/2023,VEGRDCVERS,0,0,0
191001778,4611,Biarritzplein;Eindhoven,7/10/2023 7:55,7/10/2023 7:45,45,17,2,0,0,23,10,0,JUMBO\wesselthoonen,7/10/2023 11:44,11147,7/10/2023,VEGRDCVERS,0,13,0
191001779,3116,Vinckenhofstraat;Venlo,7/10/2023 8:00,7/10/2023 7:54,40,18,1,0,0,9,5,0,JUMBO\wesselthoonen,7/10/2023 13:42,11081,7/10/2023,VEGRDCVERS,0,0,0
191001780,3739,Aloysiusplein;Geffen,7/10/2023 7:45,7/10/2023 7:50,10,16,4,0,0,10,7,0,JUMBO\wesselthoonen,7/10/2023 11:45,11158,7/10/2023,VEGRDCVERS,0,0,0
191001781,5749,Heuvelplein;Beek en Donk,7/10/2023 7:51,7/10/2023 8:02,0,10,0,14,0,0,12,0,JUMBO\wesselthoonen,7/10/2023 13:39,11116,7/10/2023,VEGRDCVERS,0,0,0
191001782,3588,de Smidse;Nuenen,7/10/2023 7:30,7/10/2023 7:46,41,17,2,0,0,11,9,0,JUMBO\wesselthoonen,7/10/2023 11:48,11144,7/10/2023,VEGRDCVERS,0,0,0
191001783,6531,Dorpsstraat;Lieshout,7/10/2023 8:30,7/10/2023 8:40,0,23,0,0,0,7,10,0,JUMBO\wesselthoonen,7/10/2023 13:42,11139,7/10/2023,VEGRDCVERS,0,0,0
191001784,8019,Stationsplein;Eindhoven,7/10/2023 8:35,7/10/2023 8:30,0,2,0,0,0,0,0,0,JUMBO\wesselthoonen,7/10/2023 11:45,11125,7/10/2023,VEGRDCVERS,0,0,0
191001785,6527,Middelkampseweg;Bommelerwaard,7/10/2023 7:52,7/10/2023 8:10,25,26,0,0,0,10,9,0,JUMBO\wesselthoonen,7/10/2023 13:43,11020,7/10/2023,VEGRDCVERS,0,0,0
191001786,3451,Willibrorduslaan;Eersel,7/10/2023 8:07,7/10/2023 8:00,16,15,9,0,0,10,9,0,JUMBO\wesselthoonen,7/10/2023 11:42,11100,7/10/2023,VEGRDCVERS,0,0,0
191001787,6480,Ekershof; Dreumel,7/10/2023 8:30,7/10/2023 8:46,31,22,1,0,0,10,9,0,JUMBO\wesselthoonen,7/10/2023 11:49,11032,7/10/2023,VEGRDCVERS,0,0,0
191001788,6600,Maaskantje;Den Dungen,7/10/2023 7:30,7/10/2023 7:32,35,23,3,0,0,9,9,0,JUMBO\wesselthoonen,7/10/2023 11:52,11014,7/10/2023,VEGRDCVERS,0,0,0
191001789,4608,Drossaard;Uden,7/10/2023 7:51,7/10/2023 7:35,35,23,1,0,0,11,11,0,JUMBO\wesselthoonen,7/10/2023 11:50,11130,7/10/2023,VEGRDCVERS,0,0,0
191001790,3179,de Loop;Oirschot,7/10/2023 7:27,7/10/2023 7:15,30,22,1,0,0,1,8,0,JUMBO\wesselthoonen,7/10/2023 11:51,11112,7/10/2023,VEGRDCVERS,0,0,0
191001791,6406,Kloosterplaats;Bemmel,7/10/2023 9:00,7/10/2023 9:16,0,21,7,0,0,12,8,0,JUMBO\wesselthoonen,7/10/2023 11:43,11163,7/10/2023,VEGRDCVERS,0,0,0
191001792,4893,Kuilenstraat;Meerssen,7/10/2023 8:45,7/10/2023 8:47,0,10,0,0,0,0,7,0,JUMBO\wesselthoonen,7/10/2023 13:44,11600,7/10/2023,VEGRDCVERS,0,0,0
191001793,6526,Lavendel:Cuijk,7/10/2023 7:44,7/10/2023 8:20,25,24,1,0,0,11,10,0,JUMBO\wesselthoonen,7/10/2023 11:43,11091,7/10/2023,VEGRDCVERS,0,12,0
191001794,5137,Stationsstraat;Veghel,7/10/2023 7:53,7/10/2023 8:05,50,18,1,0,0,9,12,0,JUMBO\wesselthoonen,7/10/2023 11:44,11165,7/10/2023,VEGRDCVERS,0,0,0
191001795,3686,Tarthorst;Wageningen,7/10/2023 8:58,7/10/2023 9:20,20,18,5,0,0,20,6,0,JUMBO\wesselthoonen,7/10/2023 13:43,11042,7/10/2023,VEGRDCVERS,0,0,0
191001796,3775,Onze Lieve Vrouwenstraat;Kerkrade,7/10/2023 10:19,7/10/2023 10:12,0,5,0,0,0,11,2,0,JUMBO\wesselthoonen,7/11/2023 7:45,11189,7/10/2023,VEGRDCVERS,0,0,0
191001797,3114,Sint Jorisplein;Schijndel,7/10/2023 9:35,7/10/2023 9:05,30,17,1,0,0,0,7,0,JUMBO\wesselthoonen,7/10/2023 11:47,11206,7/10/2023,VEGRDCVERS,0,0,0
191001947,6427,Wolfskooi;Oss,7/10/2023 6:30,7/10/2023 6:50,20,13,1,0,0,11,8,0,JUMBO\wesselthoonen,7/11/2023 7:46,11023,7/10/2023,VEGRDCVERS,0,12,0
191002011,7055,Jumbo Huus Pal,7/10/2023 6:00,,0,0,0,0,0,0,0,0,,,19113,7/10/2023,VEGRDCDKW4,0,0,0
191002014,6702,Jumbo Huus Vers,7/10/2023 6:00,,0,0,0,0,0,0,0,0,,,19112,7/10/2023,VEGRDCVERS,0,0,0
191002015,6598,Jumbo-Huus,7/10/2023 6:00,,0,0,0,0,0,0,0,0,,,19110,7/10/2023,VEGRDCDKW4,0,0,0
191003070,4875,Franciscus Romanusweg;Maastricht,7/10/2023 10:34,7/10/2023 10:34,5,26,1,0,0,12,13,0,JUMBO\wesselthoonen,7/11/2023 7:46,11170,7/10/2023,VEGRDCVERS,0,0,0
191003071,5117,Schoolstraat;Reusel,7/10/2023 10:47,7/10/2023 11:17,25,20,1,0,0,1,1,0,JUMBO\wesselthoonen,7/11/2023 7:46,11024,7/10/2023,VEGRDCVERS,0,0,0
191003072,3754,Hortensialaan;Aalst,7/10/2023 10:30,7/10/2023 11:10,15,12,6,0,0,0,5,0,JUMBO\wesselthoonen,7/10/2023 13:42,11196,7/10/2023,VEGRDCVERS,0,0,0
191003073,5138,Burg. van Hoofflaan;Veldhoven,7/10/2023 9:40,7/10/2023 10:05,20,14,1,0,0,11,4,0,JUMBO\wesselthoonen,7/10/2023 13:40,11196,7/10/2023,VEGRDCVERS,0,0,0
191003074,4929,Ruys de Beerenbrouckstraat;Zutphen,7/10/2023 12:21,7/10/2023 12:20,0,4,0,0,0,0,8,0,JUMBO\wesselthoonen,7/11/2023 7:44,11047,7/10/2023,VEGRDCVERS,0,0,0
191003075,6170,Rijksweg;Mook,7/10/2023 10:35,7/10/2023 10:35,20,5,0,0,0,10,1,0,JUMBO\wesselthoonen,7/11/2023 7:47,11120,7/10/2023,VEGRDCVERS,0,0,0
191003076,4930,Huiskensstraat;Helmond,7/10/2023 10:59,7/10/2023 11:10,35,17,0,0,0,12,8,0,JUMBO\wesselthoonen,7/11/2023 7:49,11121,7/10/2023,VEGRDCVERS,0,0,0
191003077,6540,Leegstraat;Winssen,7/10/2023 10:25,7/10/2023 10:03,30,24,1,0,0,9,9,0,JUMBO\wesselthoonen,7/11/2023 7:27,11039,7/10/2023,VEGRDCVERS,0,0,0
191003078,6331,Hoofdstraat;Landgraaf,7/10/2023 11:29,7/10/2023 11:45,15,17,1,0,0,1,9,0,JUMBO\wesselthoonen,7/11/2023 7:53,11168,7/10/2023,VEGRDCVERS,0,0,0
191003079,4938,S-Gravenswaardsedijk;Tolkamer,7/10/2023 12:09,7/10/2023 11:46,30,19,1,0,0,9,8,0,JUMBO\wesselthoonen,7/11/2023 7:52,11063,7/10/2023,VEGRDCVERS,0,0,0
191003080,1069,Luikersteenweg;Sinttruiden,7/10/2023 11:15,7/10/2023 10:50,25,13,0,0,0,0,0,0,JUMBO\wesselthoonen,7/11/2023 7:19,11182,7/10/2023,VEGRDCVERS,0,0,0
191003081,1021,Zavelstraat;Zonhoven,7/10/2023 12:45,7/10/2023 12:45,0,5,0,0,0,10,0,0,JUMBO\wesselthoonen,7/11/2023 7:19,11182,7/10/2023,VEGRDCVERS,0,0,0
191003082,7122,Molenakkerplein;Weert,7/10/2023 11:19,7/10/2023 11:05,11,25,1,0,0,11,8,0,JUMBO\wesselthoonen,7/11/2023 7:49,11089,7/10/2023,VEGRDCVERS,0,0,0
191003083,4724,Willibrorduslaan;Valkenswaard,7/10/2023 11:41,7/10/2023 11:58,25,8,1,0,0,1,0,0,JUMBO\wesselthoonen,7/11/2023 7:42,11172,7/10/2023,VEGRDCVERS,0,0,0
191003084,7101,Straelseweg;Venlo,7/10/2023 11:11,7/10/2023 11:00,0,16,1,0,0,11,8,0,JUMBO\MarcelVanLieshout,7/12/2023 8:59,11099,7/10/2023,VEGRDCVERS,0,0,0
191003085,4915,Schakelplein;Volkel,7/10/2023 10:02,7/10/2023 9:43,0,12,7,0,0,0,4,0,JUMBO\wesselthoonen,7/10/2023 13:43,11018,7/10/2023,VEGRDCVERS,0,0,0
191003086,5132,Losplaats;Uden,7/10/2023 10:50,7/10/2023 10:29,0,16,1,0,0,0,7,0,JUMBO\wesselthoonen,7/10/2023 13:46,11018,7/10/2023,VEGRDCVERS,0,0,0
191003087,8026,Grote Markt;Nijmegen,7/10/2023 10:30,7/10/2023 10:54,5,3,1,0,0,10,0,0,JUMBO\wesselthoonen,7/10/2023 13:40,11204,7/10/2023,VEGRDCVERS,0,0,0
191003088,6373,Lokerenpassage;Den Bosch,7/10/2023 10:27,7/10/2023 11:17,21,14,0,0,0,11,10,0,JUMBO\wesselthoonen,7/11/2023 7:42,11012,7/10/2023,VEGRDCVERS,0,0,0
191003089,4881,Hoge Brake;Nuenen,7/10/2023 11:10,7/10/2023 11:05,21,23,1,0,0,12,12,0,JUMBO\wesselthoonen,7/10/2023 13:41,11107,7/10/2023,VEGRDCVERS,0,0,0
191003090,4661,Azalealaan;Helmond,7/10/2023 9:41,7/10/2023 9:45,40,13,1,0,0,2,5,0,JUMBO\wesselthoonen,7/10/2023 13:45,11174,7/10/2023,VEGRDCVERS,0,0,0
191003091,3535,Schubertplein;Apeldoorn,7/10/2023 11:11,7/10/2023 11:32,0,16,1,0,0,7,6,0,JUMBO\MarcelVanLieshout,7/11/2023 11:38,11177,7/10/2023,VEGRDCVERS,0,0,0
191003092,3642,Korianderplein;Apeldoorn,7/10/2023 11:48,7/10/2023 12:20,31,14,0,0,0,11,8,0,JUMBO\wesselthoonen,7/11/2023 7:40,11187,7/10/2023,VEGRDCVERS,0,0,0
191003093,3783,Heelweg;Dinxperlo,7/10/2023 11:36,7/10/2023 11:10,31,24,1,0,0,0,7,0,JUMBO\wesselthoonen,7/11/2023 7:51,11183,7/10/2023,VEGRDCVERS,0,0,0
191003094,5127,Hertog Hendrikstraat;St. Oedenrode,7/10/2023 10:30,7/10/2023 10:30,25,27,0,0,0,1,10,0,JUMBO\wesselthoonen,7/10/2023 13:43,11095,7/10/2023,VEGRDCVERS,0,0,0
191003095,5033,Zuiderpoort;Echt,7/10/2023 13:00,7/10/2023 13:02,25,17,1,0,0,11,8,0,JUMBO\MarcelVanLieshout,7/11/2023 11:37,11087,7/10/2023,VEGRDCVERS,0,0,0
191003096,3117,Brouwhorst;Helmond,7/10/2023 11:08,7/10/2023 11:20,20,16,2,0,0,7,5,0,JUMBO\wesselthoonen,7/10/2023 13:40,11110,7/10/2023,VEGRDCVERS,0,0,0
191003097,3448,Pastoriestraat;Duiven,7/10/2023 11:53,7/10/2023 11:50,10,14,3,0,0,0,5,0,JUMBO\MarcelVanLieshout,7/11/2023 11:35,11185,7/10/2023,VEGRDCVERS,0,0,0
191003098,3705,Kasteellaan:Hedel,7/10/2023 11:30,7/10/2023 12:33,15,5,0,0,0,0,2,0,JUMBO\wesselthoonen,7/11/2023 7:34,11145,7/10/2023,VEGRDCVERS,0,0,0
191003099,6350,Rudolf Steinerlaan;Zutphen,7/10/2023 13:00,7/10/2023 13:10,5,20,1,0,0,10,6,0,JUMBO\wesselthoonen,7/11/2023 7:44,11047,7/10/2023,VEGRDCVERS,0,0,0
191003100,6489,Ambachtstraat;Brummen,7/10/2023 13:10,7/10/2023 14:00,25,19,1,0,0,11,7,0,JUMBO\MarcelVanLieshout,7/12/2023 8:59,11085,7/10/2023,VEGRDCVERS,0,0,0
191003101,4882,Markt;Nuth,7/10/2023 12:34,7/10/2023 13:30,21,16,0,0,0,11,6,0,JUMBO\MarcelVanLieshout,7/11/2023 11:36,11057,7/10/2023,VEGRDCVERS,0,0,0
191003102,4900,Nieuwstraat;St. Michielsgestel,7/10/2023 12:07,7/10/2023 12:46,10,11,4,0,0,9,4,0,JUMBO\wesselthoonen,7/11/2023 7:43,11117,7/10/2023,VEGRDCVERS,0,0,0
191003103,5136,Nieuwe Waalreseweg;Valkenswaard,7/10/2023 12:15,7/10/2023 12:15,25,12,1,0,0,0,8,0,JUMBO\wesselthoonen,7/11/2023 7:52,11162,7/10/2023,VEGRDCVERS,0,0,0
191003104,4636,Tegelpoort;Venlo,7/10/2023 12:03,7/10/2023 12:10,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,7/11/2023 7:47,11104,7/10/2023,VEGRDCVERS,0,0,0
191003105,3401,Fiep Westendorpplein;Zaltbommel,7/10/2023 12:00,7/10/2023 12:15,35,16,0,0,0,0,7,0,JUMBO\wesselthoonen,7/11/2023 7:49,11027,7/10/2023,VEGRDCVERS,0,0,0
191003106,5023,Hofvijver;Den Bosch,7/10/2023 12:00,7/10/2023 11:20,26,12,0,0,0,11,5,0,JUMBO\wesselthoonen,7/10/2023 13:44,11131,7/10/2023,VEGRDCVERS,0,0,0
191003107,4755,Harry Coppensstraat;Rosmalen,7/10/2023 12:20,7/10/2023 13:15,0,23,0,0,0,2,0,0,JUMBO\wesselthoonen,7/11/2023 7:34,11145,7/10/2023,VEGRDCVERS,0,0,0
191003108,3769,Kiosk;Venray,7/10/2023 12:00,7/10/2023 12:22,6,19,0,0,0,10,13,0,JUMBO\wesselthoonen,7/11/2023 7:51,11077,7/10/2023,VEGRDCVERS,0,0,3
191003109,7111,Zurichstraat;Sittard,7/10/2023 12:25,7/10/2023 12:30,25,21,3,0,0,0,16,0,JUMBO\wesselthoonen,7/11/2023 7:32,11010,7/10/2023,VEGRDCVERS,0,0,0
191003110,4680,Amsterdamseweg; Arnhem,7/10/2023 12:03,7/10/2023 12:20,0,8,1,0,0,0,5,0,JUMBO\wesselthoonen,7/11/2023 7:28,11166,7/10/2023,VEGRDCVERS,0,0,0
191003111,3130,Mozartlaan;Doorwerth,7/10/2023 12:41,7/10/2023 13:20,36,15,1,0,0,8,5,0,JUMBO\wesselthoonen,7/11/2023 7:28,11166,7/10/2023,VEGRDCVERS,0,0,0
191003112,3090,Hilverstraat;Hilvarenbeek,7/10/2023 12:46,7/10/2023 12:46,20,33,1,0,0,11,10,0,JUMBO\wesselthoonen,7/11/2023 7:43,11179,7/10/2023,VEGRDCVERS,0,0,0
191003113,4754,Meester Gielenplein;Berghem,7/10/2023 11:32,7/10/2023 11:35,30,24,1,0,0,11,8,0,JUMBO\wesselthoonen,7/11/2023 7:45,11113,7/10/2023,VEGRDCVERS,0,0,0
191003114,6418,Eilandplein;Duiven,7/10/2023 12:21,7/10/2023 12:44,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,7/11/2023 7:44,11151,7/10/2023,VEGRDCVERS,0,0,0
191003115,3555,Pettelaarseweg;Den Bosch,7/10/2023 11:02,7/10/2023 11:28,30,13,1,0,0,11,8,0,JUMBO\wesselthoonen,7/10/2023 13:41,11159,7/10/2023,VEGRDCVERS,0,0,0
191003116,3572,'T Ven;Middelbeers,7/10/2023 11:41,7/10/2023 11:40,15,23,1,0,0,10,5,0,JUMBO\wesselthoonen,7/11/2023 7:48,11030,7/10/2023,VEGRDCVERS,0,0,0
191003117,4848,Rompertpassage;Den Bosch,7/10/2023 11:35,7/10/2023 12:11,16,17,1,0,0,20,11,0,JUMBO\wesselthoonen,7/11/2023 7:46,11015,7/10/2023,VEGRDCVERS,0,0,0
191003118,3126,Nederlandplein;Eindhoven,7/10/2023 11:39,7/10/2023 13:20,30,12,2,0,0,0,10,0,JUMBO\wesselthoonen,7/11/2023 7:53,11092,7/10/2023,VEGRDCVERS,0,0,0
