AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
92002332,3455,Europaplein;Elst,4/1/2024 8:05,4/1/2024 8:15,1,12,0,0,0,1,9,0,JUMBO\wesselthoonen,4/2/2024 7:09,11073,4/1/2024,VEGRDCDKW4,0,0,0
92002335,4942,Fenikshof; Nijmegen,4/1/2024 7:00,4/1/2024 6:35,0,19,1,0,0,0,4,0,JUMBO\wesselthoonen,4/2/2024 7:09,11073,4/1/2024,VEGRDCDKW4,0,0,0
92002431,8833,Efc Den Bosch:Balkweg,4/1/2024 6:20,4/1/2024 6:40,0,0,0,0,0,0,0,0,JUMBO\simonevaes,4/1/2024 10:16,11700,4/1/2024,VEGRDCDKW4,0,0,0
92002847,3812,Smits van Oyenlaan;Maarheeze,4/1/2024 10:41,4/1/2024 10:09,10,11,5,0,0,0,3,0,JUMBO\wesselthoonen,4/2/2024 7:10,11138,4/1/2024,VEGRDCDKW4,0,0,0
92002851,3657,Dr Schaepmanstraat;Stramproy,4/1/2024 9:40,4/1/2024 9:20,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,4/2/2024 7:10,11138,4/1/2024,VEGRDCDKW4,0,0,0
92003479,6400,Loenenseweg;Eerbeek,4/1/2024 6:30,,0,0,0,0,0,0,0,0,,,11060,4/1/2024,VEGRDCVERS,0,0,0
92003480,1028,Sportlaan;Bree,4/1/2024 6:23,4/1/2024 6:30,10,11,0,0,0,10,0,0,JUMBO\simonevaes,4/1/2024 10:16,11194,4/1/2024,VEGRDCVERS,0,0,0
92003481,3656,Bloemenmarkt;Geleen,4/1/2024 6:28,4/1/2024 7:05,31,37,6,0,0,10,6,0,JUMBO\simonevaes,4/1/2024 10:19,11106,4/1/2024,VEGRDCVERS,0,0,0
92003483,3487,Kerkstraat;Panningen,4/1/2024 5:30,4/1/2024 5:20,26,15,4,0,0,10,7,0,JUMBO\simonevaes,4/1/2024 10:20,11203,4/1/2024,VEGRDCVERS,0,0,0
92003487,4860,Past.Poellplein;Gemert,4/1/2024 6:00,4/1/2024 6:10,5,28,1,0,0,1,11,0,JUMBO\simonevaes,4/1/2024 10:20,11164,4/1/2024,VEGRDCVERS,0,0,0
92003488,5747,Den Koem;Groenlo,4/1/2024 7:44,4/1/2024 7:57,10,34,1,0,0,11,6,0,JUMBO\wesselthoonen,4/2/2024 7:33,11095,4/1/2024,VEGRDCVERS,0,0,0
92003489,6234,Sint Jansplein;Swalmen,4/1/2024 7:05,4/1/2024 7:05,0,20,0,0,0,1,3,0,JUMBO\wesselthoonen,4/2/2024 8:11,11201,4/1/2024,VEGRDCVERS,0,0,0
92003490,4698,Oosterhof;Boxtel,4/1/2024 6:00,4/1/2024 6:10,41,15,0,0,0,0,4,0,JUMBO\simonevaes,4/1/2024 10:19,11185,4/1/2024,VEGRDCVERS,0,0,0
92003492,6537,Speelheuvelstraat;Someren,4/1/2024 6:09,4/1/2024 6:00,0,42,0,0,0,1,4,0,JUMBO\simonevaes,4/1/2024 10:20,11038,4/1/2024,VEGRDCVERS,0,0,0
92003493,3171,Verbrughweg;Lienden,4/1/2024 6:40,4/1/2024 6:45,0,24,1,0,0,2,12,0,JUMBO\simonevaes,4/1/2024 10:16,11084,4/1/2024,VEGRDCVERS,0,0,0
92003494,3147,Middelgraaf;Ulft,4/1/2024 7:15,4/1/2024 7:45,26,11,1,0,0,10,0,0,JUMBO\wesselthoonen,4/2/2024 7:56,11195,4/1/2024,VEGRDCVERS,0,0,0
92003495,6205,Walramplein;Valkenburg,4/1/2024 7:45,4/1/2024 8:50,11,14,1,0,0,2,2,0,JUMBO\wesselthoonen,4/2/2024 7:55,11010,4/1/2024,VEGRDCVERS,0,0,0
92003496,4828,Europalaan;Winterswijk,4/1/2024 7:15,4/1/2024 7:22,52,21,1,0,0,2,4,0,JUMBO\wesselthoonen,4/2/2024 10:15,11100,4/1/2024,VEGRDCVERS,0,0,0
92003497,6533,Malbergsingel;Maastricht,4/1/2024 7:30,4/1/2024 7:45,47,22,0,0,0,11,10,0,JUMBO\wesselthoonen,4/2/2024 8:10,11162,4/1/2024,VEGRDCVERS,0,0,0
92003498,3083,Stationsstraat;Deurne,4/1/2024 6:08,4/1/2024 6:15,60,12,1,0,0,0,0,0,JUMBO\simonevaes,4/1/2024 10:20,11062,4/1/2024,VEGRDCVERS,0,0,0
92003499,6487,Adm de Ruyterstraat;Aalten,4/1/2024 7:30,4/1/2024 7:20,15,27,1,0,0,3,9,0,JUMBO\simonevaes,4/1/2024 10:19,11096,4/1/2024,VEGRDCVERS,0,0,0
92003500,6193,het Straatje;Gennep,4/1/2024 7:03,4/1/2024 6:55,30,0,1,0,0,10,6,0,JUMBO\simonevaes,4/1/2024 10:17,11050,4/1/2024,VEGRDCVERS,0,0,0
92003501,1009,Sinttruidersteenweg;Stlambrecht,4/1/2024 8:23,4/1/2024 9:09,35,22,0,0,0,10,0,0,JUMBO\wesselthoonen,4/2/2024 7:05,11189,4/1/2024,VEGRDCVERS,0,0,0
92003502,6471,Bergstraat;Zelhem,4/1/2024 7:15,4/1/2024 7:15,41,15,1,0,0,9,4,0,JUMBO\wesselthoonen,4/2/2024 8:11,11056,4/1/2024,VEGRDCVERS,0,0,0
92003505,1005,Steenweg;Lanaken,4/1/2024 7:34,4/1/2024 7:35,40,11,0,0,0,0,0,0,JUMBO\wesselthoonen,4/2/2024 7:05,11191,4/1/2024,VEGRDCVERS,0,0,0
92003506,3406,Markt;Hapert,4/1/2024 7:00,4/1/2024 7:00,55,13,1,0,0,1,2,0,JUMBO\simonevaes,4/1/2024 10:18,11174,4/1/2024,VEGRDCVERS,0,0,0
92003507,3685,Elsenhof;Bergeijk,4/1/2024 7:00,4/1/2024 7:00,11,24,11,0,0,10,4,0,JUMBO\wesselthoonen,4/2/2024 8:13,11129,4/1/2024,VEGRDCVERS,0,0,0
92003508,3475,van Heijdenstraat;Lichtenvoorde,4/1/2024 7:30,4/1/2024 8:00,70,14,1,0,0,1,2,0,JUMBO\wesselthoonen,4/2/2024 7:46,11045,4/1/2024,VEGRDCVERS,0,0,0
92003509,7092,Vossenerlaan;Blerick,4/1/2024 7:08,4/1/2024 7:15,20,26,0,0,0,11,4,0,JUMBO\wesselthoonen,4/2/2024 8:10,11157,4/1/2024,VEGRDCVERS,0,0,0
92003510,5135,Leenderweg;Valkenswaard,4/1/2024 7:00,4/1/2024 7:15,55,12,2,0,0,11,12,0,JUMBO\simonevaes,4/1/2024 10:17,11171,4/1/2024,VEGRDCVERS,0,0,0
92003511,6427,Wolfskooi;Oss,4/1/2024 6:30,4/1/2024 6:30,16,10,0,0,0,1,3,0,JUMBO\simonevaes,4/1/2024 10:20,11168,4/1/2024,VEGRDCVERS,0,0,0
92003512,4846,Rijksweg;Cadier en Keer,4/1/2024 7:43,4/1/2024 8:01,15,12,1,0,0,0,4,0,JUMBO\wesselthoonen,4/2/2024 8:00,11016,4/1/2024,VEGRDCVERS,0,0,0
92003513,4893,Kuilenstraat;Meerssen,4/1/2024 8:45,4/1/2024 8:57,40,4,0,0,0,2,2,0,JUMBO\wesselthoonen,4/2/2024 7:59,11016,4/1/2024,VEGRDCVERS,0,0,0
92003514,6406,Kloosterplaats;Bemmel,4/1/2024 7:42,4/1/2024 7:40,0,24,6,0,0,9,5,0,JUMBO\wesselthoonen,4/2/2024 8:14,11197,4/1/2024,VEGRDCVERS,0,0,0
92003515,4757,Op het Toneel;Arnhem,4/1/2024 7:20,,0,0,0,0,0,0,0,0,,,11500,4/1/2024,VEGRDCVERS,0,0,0
92003516,4884,Markt;Oirsbeek,4/1/2024 8:15,4/1/2024 8:15,21,18,1,0,0,10,7,0,JUMBO\wesselthoonen,4/2/2024 8:02,11007,4/1/2024,VEGRDCVERS,0,0,0
92003517,3113,Portbeemden; Eygelshoven,4/1/2024 8:20,4/1/2024 8:16,15,11,1,0,0,9,2,0,JUMBO\wesselthoonen,4/2/2024 8:08,11086,4/1/2024,VEGRDCVERS,0,0,0
92003518,4834,Rembrandtplein;Nieuw Bergen,4/1/2024 7:15,4/1/2024 7:15,35,22,1,0,0,11,5,0,JUMBO\wesselthoonen,4/2/2024 8:07,11199,4/1/2024,VEGRDCVERS,0,0,0
92003519,6526,Lavendel:Cuijk,4/1/2024 7:30,4/1/2024 7:42,26,17,1,0,0,1,7,0,JUMBO\simonevaes,4/1/2024 10:18,11075,4/1/2024,VEGRDCVERS,0,0,0
92003520,6233,Kasteel Hornstraat;Roermond,4/1/2024 8:15,4/1/2024 8:15,40,20,1,0,0,0,10,0,JUMBO\wesselthoonen,4/2/2024 8:03,11144,4/1/2024,VEGRDCVERS,0,0,0
92003521,6485,Burg. Verkuijlstraat;Boxmeer,4/1/2024 7:00,4/1/2024 7:45,50,20,0,0,0,20,4,0,JUMBO\wesselthoonen,4/2/2024 8:13,11053,4/1/2024,VEGRDCVERS,0,0,0
92003522,3588,de Smidse;Nuenen,4/1/2024 7:06,4/1/2024 7:30,45,24,0,0,0,21,4,0,JUMBO\simonevaes,4/1/2024 10:18,11124,4/1/2024,VEGRDCVERS,0,0,0
92003523,5748,Diderna;Dieren,4/1/2024 8:28,4/1/2024 8:19,25,21,1,0,0,1,4,0,JUMBO\wesselthoonen,4/2/2024 7:40,11108,4/1/2024,VEGRDCVERS,0,0,0
92003524,3480,Brusselsepoort;Maastricht,4/1/2024 8:15,4/1/2024 8:30,0,28,0,0,0,0,8,0,JUMBO\wesselthoonen,4/2/2024 7:54,11005,4/1/2024,VEGRDCVERS,0,0,0
92003525,3454,Basilica;Elst,4/1/2024 7:54,4/1/2024 7:40,11,13,1,0,0,0,3,0,JUMBO\simonevaes,4/1/2024 10:17,11115,4/1/2024,VEGRDCVERS,0,0,0
92003526,3455,Europaplein;Elst,4/1/2024 7:00,4/1/2024 6:55,24,0,0,0,0,0,0,0,JUMBO\simonevaes,4/1/2024 10:17,11115,4/1/2024,VEGRDCVERS,0,0,0
92003527,3179,de Loop;Oirschot,4/1/2024 7:00,4/1/2024 7:30,89,14,0,0,0,10,4,0,JUMBO\simonevaes,4/1/2024 10:18,11139,4/1/2024,VEGRDCVERS,0,0,0
92003528,3599,Capucijnerplein;Budel,4/1/2024 7:14,4/1/2024 8:10,26,11,6,0,0,0,5,0,JUMBO\wesselthoonen,4/2/2024 8:09,11113,4/1/2024,VEGRDCVERS,0,0,0
92003529,4935,Kennedylaan;Doetinchem,4/1/2024 7:15,4/1/2024 8:00,15,19,1,0,0,1,6,0,JUMBO\wesselthoonen,4/2/2024 7:45,11058,4/1/2024,VEGRDCVERS,0,0,0
92003530,7126,Kerkstraat;Horst,4/1/2024 7:41,4/1/2024 7:40,40,16,1,0,0,11,4,0,JUMBO\wesselthoonen,4/2/2024 8:09,11068,4/1/2024,VEGRDCVERS,0,0,0
92003531,3462,Dorpsstraat;Heel,4/1/2024 8:25,4/1/2024 8:15,20,11,1,0,0,0,3,0,JUMBO\wesselthoonen,4/2/2024 8:11,11009,4/1/2024,VEGRDCVERS,0,0,0
92003532,7128,Sint Agnesplein;Bunde,4/1/2024 8:15,4/1/2024 8:30,25,1,1,0,0,5,6,0,JUMBO\wesselthoonen,4/2/2024 8:07,11087,4/1/2024,VEGRDCVERS,0,0,0
92003533,3814,Aloysiusplein;Geffen,4/1/2024 7:20,4/1/2024 7:40,20,19,5,0,0,0,4,0,JUMBO\wesselthoonen,4/2/2024 8:03,11176,4/1/2024,VEGRDCVERS,0,0,0
92003534,5749,Heuvelplein;Beek en Donk,4/1/2024 7:11,4/1/2024 7:10,20,22,0,0,0,12,6,0,JUMBO\simonevaes,4/1/2024 10:16,11160,4/1/2024,VEGRDCVERS,0,0,0
92003535,4611,Biarritzplein;Eindhoven,4/1/2024 7:30,4/1/2024 7:30,55,12,1,0,0,1,3,0,JUMBO\wesselthoonen,4/2/2024 8:13,11021,4/1/2024,VEGRDCVERS,0,0,0
92003536,3763,Dempseystraat;Sittard,4/1/2024 8:36,4/1/2024 9:05,1,16,12,1,0,7,6,0,JUMBO\wesselthoonen,4/2/2024 8:01,11092,4/1/2024,VEGRDCVERS,0,0,0
92003537,7066,Coevering;Geldrop,4/1/2024 7:50,4/1/2024 8:10,10,27,1,0,0,10,8,0,JUMBO\wesselthoonen,4/2/2024 8:13,11182,4/1/2024,VEGRDCVERS,0,0,0
92003538,6531,Dorpsstraat;Lieshout,4/1/2024 7:15,4/1/2024 7:20,25,19,1,0,0,6,6,0,JUMBO\wesselthoonen,4/2/2024 8:02,11116,4/1/2024,VEGRDCVERS,0,0,0
92003539,4942,Fenikshof; Nijmegen,4/1/2024 7:57,4/1/2024 8:00,40,3,6,0,0,11,0,0,JUMBO\simonevaes,4/1/2024 10:18,11089,4/1/2024,VEGRDCVERS,0,0,0
92003540,4891,Roersingelpassage;Roermond,4/1/2024 8:10,4/1/2024 8:20,106,10,2,0,0,10,3,0,JUMBO\wesselthoonen,4/2/2024 7:29,11014,4/1/2024,VEGRDCVERS,0,0,0
92003541,7132,Middelkamspeweg;Gameren,4/1/2024 8:20,4/1/2024 8:30,30,5,0,0,0,0,3,0,JUMBO\wesselthoonen,4/2/2024 8:12,11179,4/1/2024,VEGRDCVERS,0,0,0
92003542,4874,Laag Mosae Forum;Maastricht,4/1/2024 8:25,4/1/2024 8:50,20,21,8,0,0,10,4,0,JUMBO\wesselthoonen,4/2/2024 7:46,11017,4/1/2024,VEGRDCVERS,0,0,0
