AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
331002589,6487,Adm de Ruyterstraat;Aalten,11/27/2023 8:00,11/27/2023 8:00,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,11/27/2023 12:57,11503,11/27/2023,VEGRDCDKW6,0,0,0
331002607,1005,Steenweg;Lanaken,11/27/2023 9:05,11/27/2023 11:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 8:30,11019,11/27/2023,VEGRDCDKW6,0,0,0
331002608,3480,Brusselsepoort;Maastricht,11/27/2023 8:30,,0,0,0,0,0,0,0,0,,,11019,11/27/2023,VEGRDCDKW6,0,0,0
331002609,4893,Kuilenstraat;Meerssen,11/27/2023 7:45,11/27/2023 9:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 13:16,11019,11/27/2023,VEGRDCDKW6,0,0,0
331002643,4828,Europalaan;Winterswijk,11/27/2023 7:00,11/27/2023 7:00,35,26,0,0,0,12,7,0,JUMBO\nielswijnen,11/27/2023 12:50,11074,11/27/2023,VEGRDCVERS,0,0,0
331002645,4670,Stadsplein;S-Heerenberg,11/27/2023 6:30,11/27/2023 6:30,21,20,1,0,0,8,5,0,JUMBO\wesselthoonen,11/28/2023 11:45,11171,11/27/2023,VEGRDCVERS,0,0,0
331002646,1028,Sportlaan;Bree,11/27/2023 6:00,11/27/2023 6:00,51,9,1,0,0,10,0,0,JUMBO\nielswijnen,11/27/2023 10:05,11076,11/27/2023,VEGRDCVERS,0,0,0
331002648,3113,Portbeemden; Eygelshoven,11/27/2023 7:00,11/27/2023 7:20,16,11,1,0,0,11,0,0,JUMBO\wesselthoonen,11/28/2023 11:45,11127,11/27/2023,VEGRDCVERS,0,0,0
331002649,3656,Bloemenmarkt;Geleen,11/27/2023 6:00,11/27/2023 6:00,21,18,6,0,0,10,9,0,JUMBO\nielswijnen,11/27/2023 10:00,11142,11/27/2023,VEGRDCVERS,0,0,0
331002650,3812,Smits van Oyenlaan;Maarheeze,11/27/2023 10:00,11/27/2023 10:05,0,13,5,0,0,10,4,0,JUMBO\wesselthoonen,11/28/2023 11:06,11159,11/27/2023,VEGRDCDKW4,0,0,0
331002651,3657,Dr Schaepmanstraat;Stramproy,11/27/2023 11:13,11/27/2023 11:46,0,12,1,0,0,21,7,0,JUMBO\wesselthoonen,11/28/2023 11:06,11159,11/27/2023,VEGRDCDKW4,0,0,0
331002652,4989,Parkstraat;Nistelrode,11/27/2023 7:30,11/27/2023 7:30,26,11,2,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 11:43,11048,11/27/2023,VEGRDCVERS,0,0,0
331002653,6406,Kloosterplaats;Bemmel,11/27/2023 6:07,11/27/2023 6:00,0,14,6,0,0,0,4,0,JUMBO\wesselthoonen,11/28/2023 11:43,11048,11/27/2023,VEGRDCVERS,0,0,0
331002655,6537,Speelheuvelstraat;Someren,11/27/2023 6:00,11/27/2023 6:00,20,22,0,0,0,21,12,0,JUMBO\nielswijnen,11/27/2023 9:58,11028,11/27/2023,VEGRDCVERS,0,0,0
331002657,6400,Loenenseweg;Eerbeek,11/27/2023 6:30,11/27/2023 6:30,15,15,7,0,0,8,9,0,JUMBO\nielswijnen,11/27/2023 10:04,11104,11/27/2023,VEGRDCVERS,0,0,0
331002659,3455,Europaplein;Elst,11/27/2023 6:45,11/27/2023 7:15,55,14,0,0,0,0,6,0,JUMBO\wesselthoonen,11/28/2023 11:44,11041,11/27/2023,VEGRDCVERS,0,0,0
331002660,6533,Malbergsingel;Maastricht,11/27/2023 7:30,11/27/2023 7:40,16,15,2,0,0,11,6,0,JUMBO\wesselthoonen,11/29/2023 8:21,11129,11/27/2023,VEGRDCVERS,0,0,0
331002661,4884,Markt;Oirsbeek,11/27/2023 8:13,11/27/2023 9:00,46,20,1,0,0,10,6,0,JUMBO\wesselthoonen,11/28/2023 9:18,11022,11/27/2023,VEGRDCVERS,0,0,0
331002662,3083,Stationsstraat;Deurne,11/27/2023 6:00,11/27/2023 6:05,40,16,0,0,0,10,6,0,JUMBO\wesselthoonen,11/28/2023 9:00,11063,11/27/2023,VEGRDCVERS,0,0,0
331002663,6205,Walramplein;Valkenburg,11/27/2023 7:00,11/27/2023 7:35,10,18,1,0,0,10,2,0,JUMBO\nielswijnen,11/27/2023 12:56,11175,11/27/2023,VEGRDCVERS,0,0,0
331002664,3475,van Heijdenstraat;Lichtenvoorde,11/27/2023 7:45,11/27/2023 7:40,55,18,1,0,0,11,2,0,JUMBO\nielswijnen,11/27/2023 12:55,11102,11/27/2023,VEGRDCVERS,0,0,0
331002665,3171,Verbrughweg;Lienden,11/27/2023 6:30,11/27/2023 6:30,0,28,1,0,0,2,13,0,JUMBO\nielswijnen,11/27/2023 10:03,11068,11/27/2023,VEGRDCVERS,0,0,0
331002666,4846,Rijksweg;Cadier en Keer,11/27/2023 7:45,11/27/2023 7:40,26,14,0,0,0,10,5,0,JUMBO\nielswijnen,11/27/2023 12:53,11017,11/27/2023,VEGRDCVERS,0,0,0
331002667,4893,Kuilenstraat;Meerssen,11/27/2023 8:49,11/27/2023 8:40,0,14,0,0,0,10,6,0,JUMBO\nielswijnen,11/27/2023 12:53,11017,11/27/2023,VEGRDCVERS,0,0,0
331002668,6427,Wolfskooi;Oss,11/27/2023 6:30,11/27/2023 6:30,35,17,1,0,0,11,9,0,JUMBO\nielswijnen,11/27/2023 9:59,11061,11/27/2023,VEGRDCVERS,0,0,0
331002669,7128,Sint Agnesplein;Bunde,11/27/2023 7:00,11/27/2023 7:50,25,10,2,0,0,0,4,0,JUMBO\nielswijnen,11/27/2023 12:56,11123,11/27/2023,VEGRDCVERS,0,0,0
331002670,3487,Kerkstraat;Panningen,11/27/2023 6:15,11/27/2023 5:55,36,19,6,0,0,10,8,0,JUMBO\nielswijnen,11/27/2023 9:58,11149,11/27/2023,VEGRDCVERS,0,0,0
331002671,3480,Brusselsepoort;Maastricht,11/27/2023 7:45,11/27/2023 8:40,20,10,1,0,0,2,11,0,JUMBO\nielswijnen,11/27/2023 12:56,11026,11/27/2023,VEGRDCVERS,0,0,0
331002672,3763,Dempseystraat;Sittard,11/27/2023 7:30,11/27/2023 8:03,16,15,10,0,0,6,7,0,JUMBO\nielswijnen,11/27/2023 12:51,11087,11/27/2023,VEGRDCVERS,0,0,0
331002673,3188,Wieënpassage;Venlo,11/27/2023 7:00,11/27/2023 7:00,65,12,0,0,0,11,7,0,JUMBO\nielswijnen,11/27/2023 12:49,11190,11/27/2023,VEGRDCVERS,0,0,0
331002674,6485,Burg. Verkuijlstraat;Boxmeer,11/27/2023 6:30,11/27/2023 6:35,40,14,0,0,0,10,5,0,JUMBO\wesselthoonen,11/28/2023 11:43,11151,11/27/2023,VEGRDCVERS,0,0,0
331002675,4860,Past.Poellplein;Gemert,11/27/2023 6:00,11/27/2023 6:30,36,13,0,0,0,10,6,0,JUMBO\nielswijnen,11/27/2023 10:00,11183,11/27/2023,VEGRDCVERS,0,0,0
331002676,6487,Adm de Ruyterstraat;Aalten,11/27/2023 7:00,11/27/2023 7:10,56,21,0,0,0,1,6,0,JUMBO\nielswijnen,11/27/2023 12:54,11113,11/27/2023,VEGRDCVERS,0,0,0
331002677,6193,het Straatje;Gennep,11/27/2023 6:00,11/27/2023 6:05,25,13,1,0,0,0,10,0,JUMBO\nielswijnen,11/27/2023 9:58,11032,11/27/2023,VEGRDCVERS,0,0,0
331002678,4698,Oosterhof;Boxtel,11/27/2023 6:00,11/27/2023 6:00,36,14,0,0,0,0,4,0,JUMBO\nielswijnen,11/27/2023 9:58,11065,11/27/2023,VEGRDCVERS,0,0,0
331002679,3416,Julianaplein;Zetten,11/27/2023 6:00,11/27/2023 6:30,20,15,1,0,0,1,4,0,JUMBO\nielswijnen,11/27/2023 10:01,11501,11/27/2023,VEGRDCVERS,0,0,0
331002680,1005,Steenweg;Lanaken,11/27/2023 7:00,11/27/2023 8:05,20,6,1,0,0,11,0,0,JUMBO\nielswijnen,11/27/2023 12:59,11188,11/27/2023,VEGRDCVERS,0,0,0
331002681,7126,Kerkstraat;Horst,11/27/2023 7:30,11/27/2023 7:20,10,13,3,0,0,0,5,0,JUMBO\nielswijnen,11/27/2023 10:03,11140,11/27/2023,VEGRDCVERS,0,0,0
331002682,5748,Diderna;Dieren,11/27/2023 7:50,11/27/2023 8:20,0,20,0,0,0,10,6,0,JUMBO\nielswijnen,11/27/2023 12:52,11164,11/27/2023,VEGRDCVERS,0,0,0
331002683,7008,Boschdijk;Eindhoven,11/27/2023 7:15,11/27/2023 7:39,0,15,1,0,0,11,10,0,JUMBO\nielswijnen,11/27/2023 10:02,11045,11/27/2023,VEGRDCVERS,0,0,0
331002684,6471,Bergstraat;Zelhem,11/27/2023 7:53,11/27/2023 8:43,35,15,3,0,0,11,6,0,JUMBO\wesselthoonen,11/28/2023 9:21,11166,11/27/2023,VEGRDCVERS,0,0,0
331002685,3537,Helftheuvelpassage;Den Bosch,11/27/2023 6:30,11/27/2023 6:36,60,13,1,0,0,1,6,0,JUMBO\nielswijnen,11/27/2023 9:59,11034,11/27/2023,VEGRDCVERS,0,0,0
331002686,3685,Elsenhof;Bergeijk,11/27/2023 7:00,11/27/2023 7:35,20,14,3,0,0,0,7,0,JUMBO\nielswijnen,11/27/2023 12:49,11089,11/27/2023,VEGRDCVERS,0,0,0
331002687,7066,Coevering;Geldrop,11/27/2023 7:15,11/27/2023 7:35,36,14,0,0,0,1,7,0,JUMBO\nielswijnen,11/27/2023 12:50,11154,11/27/2023,VEGRDCVERS,0,0,0
331002688,3406,Markt;Hapert,11/27/2023 7:00,11/27/2023 7:30,21,11,1,0,0,10,4,0,JUMBO\nielswijnen,11/27/2023 12:54,11196,11/27/2023,VEGRDCVERS,0,0,0
331002689,1009,Sinttruidersteenweg;Stlambrecht,11/27/2023 8:10,11/27/2023 8:10,35,6,11,0,0,19,0,0,JUMBO\nielswijnen,11/27/2023 12:59,11011,11/27/2023,VEGRDCVERS,0,0,0
331002690,3147,Middelgraaf;Ulft,11/27/2023 8:17,11/27/2023 8:45,0,22,1,0,0,11,8,0,JUMBO\nielswijnen,11/27/2023 12:55,11161,11/27/2023,VEGRDCVERS,0,0,0
331002691,3821,Thorbeckeplein;Beuningen,11/27/2023 7:30,11/27/2023 7:48,31,13,1,0,0,11,5,0,JUMBO\nielswijnen,11/27/2023 12:49,11192,11/27/2023,VEGRDCVERS,0,0,0
331002692,3599,Capucijnerplein;Budel,11/27/2023 7:45,11/27/2023 8:55,31,14,6,0,0,0,8,0,JUMBO\wesselthoonen,11/28/2023 11:45,11144,11/27/2023,VEGRDCVERS,0,0,0
331002693,4942,Fenikshof; Nijmegen,11/27/2023 7:15,11/27/2023 7:29,0,22,1,0,0,10,8,0,JUMBO\nielswijnen,11/27/2023 10:03,11055,11/27/2023,VEGRDCVERS,0,0,0
331002694,3116,Vinckenhofstraat;Venlo,11/27/2023 7:30,11/27/2023 7:25,21,21,0,0,0,18,5,0,JUMBO\nielswijnen,11/27/2023 12:48,11078,11/27/2023,VEGRDCVERS,0,0,0
331002695,6531,Dorpsstraat;Lieshout,11/27/2023 6:45,11/27/2023 6:47,5,19,0,0,0,1,6,0,JUMBO\nielswijnen,11/27/2023 10:00,11082,11/27/2023,VEGRDCVERS,0,0,0
331002696,4608,Drossaard;Uden,11/27/2023 6:59,11/27/2023 7:10,40,26,1,0,0,11,7,0,JUMBO\nielswijnen,11/27/2023 10:02,11131,11/27/2023,VEGRDCVERS,0,0,0
331002697,3600,Kapelweg;Born,11/27/2023 7:54,11/27/2023 8:30,40,18,1,0,0,0,7,0,JUMBO\nielswijnen,11/27/2023 12:52,11147,11/27/2023,VEGRDCVERS,0,0,0
331002698,4874,Laag Mosae Forum;Maastricht,11/27/2023 7:50,11/27/2023 8:30,10,16,15,0,0,10,4,0,JUMBO\nielswijnen,11/27/2023 12:53,11186,11/27/2023,VEGRDCVERS,0,0,0
331002699,3814,Aloysiusplein;Geffen,11/27/2023 7:00,11/27/2023 7:00,15,14,4,0,0,10,6,0,JUMBO\nielswijnen,11/27/2023 10:01,11134,11/27/2023,VEGRDCVERS,0,0,0
331002700,4935,Kennedylaan;Doetinchem,11/27/2023 7:49,11/27/2023 8:00,1,20,0,0,0,10,8,0,JUMBO\wesselthoonen,11/28/2023 11:44,11500,11/27/2023,VEGRDCVERS,0,0,0
331002701,3462,Dorpsstraat;Heel,11/27/2023 8:00,11/27/2023 8:45,16,15,0,0,0,7,7,0,JUMBO\nielswijnen,11/27/2023 12:53,11024,11/27/2023,VEGRDCVERS,0,0,0
331002702,6480,Ekershof; Dreumel,11/27/2023 8:32,11/27/2023 9:17,25,16,1,0,0,10,5,0,JUMBO\nielswijnen,11/27/2023 12:52,11072,11/27/2023,VEGRDCVERS,0,0,0
331002703,6526,Lavendel:Cuijk,11/27/2023 7:30,11/27/2023 7:30,26,20,1,0,0,11,7,0,JUMBO\nielswijnen,11/27/2023 10:04,11181,11/27/2023,VEGRDCVERS,0,0,0
331002704,6600,Maaskantje;Den Dungen,11/27/2023 7:35,11/27/2023 7:40,30,22,2,0,0,10,8,0,JUMBO\nielswijnen,11/27/2023 10:04,11120,11/27/2023,VEGRDCVERS,0,0,0
331002705,4611,Biarritzplein;Eindhoven,11/27/2023 7:30,11/27/2023 7:51,30,17,3,0,0,10,6,0,JUMBO\nielswijnen,11/27/2023 10:02,11093,11/27/2023,VEGRDCVERS,0,0,0
331002706,5747,Den Koem;Groenlo,11/27/2023 8:59,11/27/2023 9:00,10,30,1,1,0,11,7,0,JUMBO\wesselthoonen,11/28/2023 9:09,11070,11/27/2023,VEGRDCVERS,0,0,0
331002707,3454,Basilica;Elst,11/27/2023 7:45,11/27/2023 8:22,35,16,1,0,0,10,5,0,JUMBO\wesselthoonen,11/28/2023 11:45,11502,11/27/2023,VEGRDCVERS,0,0,0
331002708,8019,Stationsplein;Eindhoven,11/27/2023 7:40,11/27/2023 8:30,6,5,0,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 11:44,11001,11/27/2023,VEGRDCVERS,0,0,0
331002709,3451,Willibrorduslaan;Eersel,11/27/2023 8:00,11/27/2023 8:55,1,22,4,0,0,0,7,0,JUMBO\wesselthoonen,11/28/2023 11:44,11096,11/27/2023,VEGRDCVERS,0,10,0
331002710,5749,Heuvelplein;Beek en Donk,11/27/2023 7:45,11/27/2023 7:55,31,23,1,0,0,1,9,0,JUMBO\wesselthoonen,11/28/2023 11:43,11003,11/27/2023,VEGRDCVERS,0,0,0
331002711,3588,de Smidse;Nuenen,11/27/2023 8:52,11/27/2023 8:50,45,21,1,0,0,21,6,0,JUMBO\nielswijnen,11/27/2023 12:52,11009,11/27/2023,VEGRDCVERS,0,0,0
331002712,4834,Rembrandtplein;Nieuw Bergen,11/27/2023 8:08,11/27/2023 8:23,41,20,1,0,0,1,5,0,JUMBO\nielswijnen,11/27/2023 12:51,11013,11/27/2023,VEGRDCVERS,0,0,0
331002713,5137,Stationsstraat;Veghel,11/27/2023 7:19,11/27/2023 6:13,30,17,1,0,0,1,10,0,JUMBO\nielswijnen,11/27/2023 10:01,11117,11/27/2023,VEGRDCVERS,0,0,1
331002714,4757,Op het Toneel;Arnhem,11/27/2023 7:54,11/27/2023 8:03,60,13,0,0,0,11,5,0,JUMBO\nielswijnen,11/27/2023 12:50,11168,11/27/2023,VEGRDCVERS,0,0,0
331002715,7132,Middelkamspeweg;Gameren,11/27/2023 8:30,11/27/2023 8:29,35,22,0,0,0,10,8,0,JUMBO\nielswijnen,11/27/2023 12:51,11124,11/27/2023,VEGRDCVERS,0,0,0
331002939,8890,Balkweg; Efc Kantine,11/27/2023 4:30,11/27/2023 4:30,0,0,0,0,0,0,0,0,JUMBO\nielswijnen,11/27/2023 9:24,11008,11/27/2023,VEGRDCVERS,0,0,0
331002940,8833,Efc Den Bosch:Balkweg,11/27/2023 4:40,11/27/2023 4:40,0,155,0,0,0,170,0,0,JUMBO\nielswijnen,11/27/2023 9:27,11008,11/27/2023,VEGRDCVERS,0,0,0
331002966,4680,Amsterdamseweg; Arnhem,11/27/2023 10:55,11/27/2023 10:25,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 8:41,11506,11/27/2023,VEGRDCDKW4,0,0,0
331002974,3821,Thorbeckeplein;Beuningen,11/27/2023 12:30,11/27/2023 12:15,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 8:41,11506,11/27/2023,VEGRDCDKW4,0,0,0
331003520,3188,Wieënpassage;Venlo,11/27/2023 10:30,11/27/2023 10:14,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 8:40,11601,11/27/2023,VEGRDCDKW4,0,0,0
331003521,4891,Roersingelpassage;Roermond,11/27/2023 11:15,11/27/2023 11:03,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 8:39,11601,11/27/2023,VEGRDCDKW4,0,0,0
331004177,3783,Heelweg;Dinxperlo,11/27/2023 12:02,11/27/2023 11:47,15,20,0,0,0,10,3,0,JUMBO\wesselthoonen,11/28/2023 9:15,11173,11/27/2023,VEGRDCVERS,0,0,0
331004178,3815,Kasteellaan;Hedel,11/27/2023 11:08,11/27/2023 11:08,10,14,2,0,0,11,7,0,JUMBO\wesselthoonen,11/28/2023 9:17,11107,11/27/2023,VEGRDCVERS,0,0,0
331004179,3822,Fiep Westendorpplein;Zaltbommel,11/27/2023 10:05,11/27/2023 9:50,20,16,0,0,0,0,6,0,JUMBO\nielswijnen,11/27/2023 12:54,11066,11/27/2023,VEGRDCVERS,0,0,0
331004180,6540,Leegstraat;Winssen,11/27/2023 10:56,11/27/2023 10:56,30,18,1,0,0,7,5,0,JUMBO\wesselthoonen,11/28/2023 9:17,11035,11/27/2023,VEGRDCVERS,0,0,0
331004181,6331,Hoofdstraat;Landgraaf,11/27/2023 11:20,11/27/2023 12:12,22,14,2,0,0,11,7,0,JUMBO\wesselthoonen,11/29/2023 8:21,11600,11/27/2023,VEGRDCVERS,0,0,1
331004182,4875,Franciscus Romanusweg;Maastricht,11/27/2023 10:42,11/27/2023 10:30,30,25,1,0,0,10,9,0,JUMBO\wesselthoonen,11/28/2023 9:19,11085,11/27/2023,VEGRDCVERS,0,0,0
331004183,4915,Schakelplein;Volkel,11/27/2023 11:14,11/27/2023 11:14,0,14,4,0,0,10,5,0,JUMBO\wesselthoonen,11/28/2023 9:18,11083,11/27/2023,VEGRDCVERS,0,0,0
331004184,5132,Losplaats;Uden,11/27/2023 10:26,11/27/2023 10:25,0,7,1,0,0,0,7,0,JUMBO\wesselthoonen,11/28/2023 9:18,11083,11/27/2023,VEGRDCVERS,0,0,0
331004185,7111,Zurichstraat;Sittard,11/27/2023 11:45,11/27/2023 12:05,0,24,1,0,0,13,16,0,JUMBO\wesselthoonen,11/28/2023 11:38,11049,11/27/2023,VEGRDCVERS,0,0,0
331004186,1069,Luikersteenweg;Sinttruiden,11/27/2023 11:56,11/27/2023 12:15,15,7,0,0,0,10,0,0,JUMBO\wesselthoonen,11/28/2023 8:32,11064,11/27/2023,VEGRDCVERS,0,0,0
331004187,3775,Onze Lieve Vrouwenstraat;Kerkrade,11/27/2023 12:15,11/27/2023 12:06,15,8,0,0,0,1,4,0,JUMBO\wesselthoonen,11/28/2023 11:37,11157,11/27/2023,VEGRDCVERS,0,0,0
331004188,3812,Smits van Oyenlaan;Maarheeze,11/27/2023 11:00,11/27/2023 11:13,10,0,2,0,0,0,0,0,JUMBO\wesselthoonen,11/28/2023 9:16,11043,11/27/2023,VEGRDCVERS,0,0,0
331004189,4665,Demeent;Groesbeek,11/27/2023 11:00,11/27/2023 11:24,15,19,1,0,0,12,5,0,JUMBO\wesselthoonen,11/28/2023 9:20,11006,11/27/2023,VEGRDCVERS,0,0,0
331004190,6418,Eilandplein;Duiven,11/27/2023 10:58,11/27/2023 10:48,0,18,11,0,0,13,0,0,JUMBO\wesselthoonen,11/28/2023 9:09,11177,11/27/2023,VEGRDCVERS,0,0,0
331004203,3126,Nederlandplein;Eindhoven,11/27/2023 10:52,11/27/2023 11:20,11,11,1,0,0,10,6,0,JUMBO\wesselthoonen,11/28/2023 11:46,11042,11/27/2023,VEGRDCVERS,0,0,0
331004204,4754,Meester Gielenplein;Berghem,11/27/2023 9:36,11/27/2023 9:45,15,16,1,0,0,11,7,0,JUMBO\wesselthoonen,11/28/2023 11:45,11058,11/27/2023,VEGRDCVERS,0,0,0
331004205,3448,Pastoriestraat;Duiven,11/27/2023 11:34,11/27/2023 11:30,1,13,5,0,0,10,4,0,JUMBO\wesselthoonen,11/28/2023 9:06,11029,11/27/2023,VEGRDCVERS,0,0,0
331004206,4938,S-Gravenswaardsedijk;Tolkamer,11/27/2023 12:48,11/27/2023 12:45,30,9,0,0,0,1,1,0,JUMBO\wesselthoonen,11/28/2023 9:06,11029,11/27/2023,VEGRDCVERS,0,0,0
331004207,6489,Ambachtstraat;Brummen,11/27/2023 11:45,11/27/2023 11:55,15,14,1,0,0,9,4,0,JUMBO\wesselthoonen,11/28/2023 9:03,11507,11/27/2023,VEGRDCVERS,0,0,0
331004208,3168,Auerschootseweg;Bakel,11/27/2023 11:20,11/27/2023 11:25,40,15,0,0,0,10,10,0,JUMBO\wesselthoonen,11/28/2023 9:08,11132,11/27/2023,VEGRDCVERS,0,0,0
331004209,5141,Moleneindplein;Vught,11/27/2023 10:59,11/27/2023 10:55,50,15,2,0,0,12,5,0,JUMBO\wesselthoonen,11/28/2023 9:19,11135,11/27/2023,VEGRDCVERS,0,0,0
331004210,5033,Zuiderpoort;Echt,11/27/2023 11:58,11/27/2023 12:15,16,16,0,0,0,11,6,0,JUMBO\wesselthoonen,11/28/2023 9:16,11043,11/27/2023,VEGRDCVERS,0,0,0
331004211,4882,Markt;Nuth,11/27/2023 11:56,11/27/2023 11:55,20,19,1,0,0,11,6,0,JUMBO\wesselthoonen,11/28/2023 9:06,11062,11/27/2023,VEGRDCVERS,0,0,0
331004213,4636,Tegelpoort;Venlo,11/27/2023 11:50,11/27/2023 12:00,5,12,2,0,0,1,6,0,JUMBO\wesselthoonen,11/28/2023 11:46,11050,11/27/2023,VEGRDCVERS,0,0,0
331004223,3769,Kiosk;Venray,11/27/2023 11:36,11/27/2023 11:30,50,14,0,0,0,0,6,0,JUMBO\wesselthoonen,11/28/2023 11:46,11152,11/27/2023,VEGRDCVERS,0,0,0
331004224,3130,Mozartlaan;Doorwerth,11/27/2023 12:25,11/27/2023 12:12,31,16,1,0,0,8,4,0,JUMBO\wesselthoonen,11/28/2023 9:11,11118,11/27/2023,VEGRDCVERS,0,0,0
331004225,4680,Amsterdamseweg; Arnhem,11/27/2023 11:39,11/27/2023 11:18,0,9,0,0,0,0,3,0,JUMBO\wesselthoonen,11/28/2023 9:11,11118,11/27/2023,VEGRDCVERS,0,0,0
331004226,4902,Pieter Christiaanstr;St. Oedenrode,11/27/2023 12:02,11/27/2023 12:40,20,12,4,0,0,0,3,0,JUMBO\wesselthoonen,11/28/2023 11:46,11042,11/27/2023,VEGRDCVERS,0,0,0
331004227,3099,Leuvensbroek;Nijmegen,11/27/2023 11:15,11/27/2023 11:23,11,19,1,0,0,10,7,0,JUMBO\wesselthoonen,11/28/2023 9:10,11046,11/27/2023,VEGRDCVERS,0,0,0
331004228,8020,Visstraat;Den Bosch,11/27/2023 11:04,11/27/2023 12:10,8,11,8,0,0,5,3,0,JUMBO\wesselthoonen,11/28/2023 11:46,11002,11/27/2023,VEGRDCVERS,0,0,0
331004229,4728,Gindrapassage;Bladel,11/27/2023 11:32,11/27/2023 11:15,30,13,1,0,0,11,6,0,JUMBO\wesselthoonen,11/28/2023 9:09,11077,11/27/2023,VEGRDCVERS,0,0,0
331004234,1053,Tongersestraat;Bilzen,11/27/2023 13:42,11/27/2023 13:42,25,12,0,0,0,10,0,0,JUMBO\wesselthoonen,11/28/2023 8:32,11079,11/27/2023,VEGRDCVERS,0,0,0
331004235,6373,Lokerenpassage;Den Bosch,11/27/2023 11:33,11/27/2023 11:25,36,13,0,0,0,11,4,0,JUMBO\wesselthoonen,11/28/2023 9:20,11121,11/27/2023,VEGRDCVERS,0,0,0
331004236,3422,Vivaldipassage;Landgraaf,11/27/2023 13:06,11/27/2023 13:09,20,12,1,0,0,11,7,0,JUMBO\wesselthoonen,11/28/2023 8:58,11111,11/27/2023,VEGRDCVERS,0,0,0
